,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
2184,Zapato y Cartera,Episodios,Lyanno,2019-07-19,218448,37,0.833,0.256,0.833,0.828,0.0,0.111,-5.498,0.226,90.967,4
2185,Deja Que Fluya,Deja Que Fluya,Lary Over,2019-07-26,193306,0,0.629,0.585,0.629,0.586,0.0,0.065,-4.219,0.242,171.649,4
2186,Juego,Apokalypsis,Neutro Shorty,2019-07-26,183978,29,0.531,0.246,0.531,0.618,0.0,0.119,-6.391,0.278,90.144,4
2187,No Tenemos Nada,No Tenemos Nada,Amenazzy,2019-07-26,204277,54,0.576,0.582,0.576,0.806,1.85e-06,0.0758,-4.678,0.147,126.495,5
2188,DM - Remix,DM (Remix),The Rudeboyz,2019-08-02,254610,43,0.829,0.403,0.829,0.727,0.000137,0.165,-3.962,0.0835,96.055,4
2189,Atrévete,Atrévete,Nicky Jam,2019-08-02,198320,1,0.552,0.311,0.552,0.675,0.0,0.119,-3.824,0.297,183.785,4
2190,Si Se Da - Remix,Si Se da Remix,Myke Towers,2019-08-02,332240,77,0.817,0.441,0.817,0.672,0.0,0.13,-5.612,0.299,93.999,4
2191,El Perreo Intenso,El Perreo Intenso,Cauty,2019-08-02,338527,46,0.747,0.108,0.747,0.79,4.61e-05,0.162,-4.177,0.245,175.951,4
2192,Cuerpo en Venta,Cuerpo en Venta,Noriel,2019-08-09,254413,69,0.696,0.161,0.696,0.601,0.0,0.0974,-5.749,0.302,91.924,4
2193,Dandote - Remix,Dandote (Remix),Sartiboy,2019-08-09,199186,0,0.836,0.492,0.836,0.688,4.06e-06,0.277,-4.495,0.0773,98.0,4
2194,La Vida Es Una Sola,La Vida Es Una Sola,Nacho,2019-08-09,222693,33,0.852,0.101,0.852,0.84,0.0,0.0348,-3.977,0.0848,106.007,4
2195,Mami,Mami,Piso 21,2019-08-09,229503,61,0.718,0.609,0.718,0.695,0.0,0.131,-4.067,0.194,177.909,4
2196,"Yo x Ti, Tu x Mi","Yo x Ti, Tu x Mi",ROSALÍA,2019-08-15,201040,75,0.78,0.462,0.78,0.759,0.000868,0.143,-3.292,0.225,91.952,4
2197,Selfie,Selfie,De La Ghetto,2019-08-15,190506,39,0.9,0.16,0.9,0.722,0.000871,0.0423,-3.638,0.128,97.025,4
2198,Loco Papi,Loco Papi,Sevenn,2019-06-14,178560,55,0.759,0.0754,0.759,0.987,0.788,0.268,-2.516,0.0928,124.992,4
2199,Caso Perdido,Caso Perdido,Manuel Turizo,2019-08-16,211125,43,0.777,0.0189,0.777,0.769,0.0,0.132,-4.493,0.0856,96.974,4
2200,Maldita Despedida,Ahora,Reik,2019-05-31,176120,52,0.767,0.216,0.767,0.578,0.0,0.0983,-3.964,0.0637,94.005,4
2201,Te Esperaré,Te Esperaré,Arcangel,2019-08-16,196186,49,0.619,0.303,0.619,0.648,0.000434,0.12,-6.115,0.206,167.999,4
2202,Qué Hay de Malo - Reggae Version,Qué Hay de Malo (Reggae Version),Farruko,2019-08-19,221717,42,0.668,0.373,0.668,0.656,0.0,0.0694,-5.715,0.0548,168.004,4
2203,Recuerdos,Recuerdos,Juhn,2019-02-01,221066,58,0.774,0.351,0.774,0.625,8.18e-06,0.0721,-4.703,0.222,174.117,4
2204,Recuerdos (Remix),Recuerdos (Remix),Juhn,2019-08-23,322626,65,0.755,0.341,0.755,0.518,1.41e-05,0.446,-5.024,0.228,174.009,4
2205,Bailemos,ADN,Manuel Turizo,2019-08-23,206294,60,0.772,0.132,0.772,0.626,0.0,0.0862,-5.107,0.124,169.934,4
2206,Te Pido Perdón,ADN,Manuel Turizo,2019-08-23,215815,52,0.826,0.251,0.826,0.688,0.0,0.201,-4.71,0.206,91.031,4
2207,No Le Perteneces,ADN,Manuel Turizo,2019-08-23,232855,51,0.546,0.0455,0.546,0.814,1.21e-05,0.118,-4.476,0.186,93.015,4
2208,Sábanas Desordenadas,ADN,Manuel Turizo,2019-08-23,225500,50,0.851,0.242,0.851,0.632,0.000462,0.105,-4.819,0.196,92.007,4
2209,Indeciso,Indeciso,Reik,2019-08-23,217253,72,0.738,0.182,0.738,0.748,0.0,0.11,-4.902,0.0453,94.949,4
2210,Una Vez Más,ADN,Manuel Turizo,2019-08-23,252000,53,0.807,0.455,0.807,0.464,2.05e-06,0.139,-7.59,0.048,139.987,4
2211,Se Cansó,Episodios,Lyanno,2019-07-19,207699,39,0.797,0.166,0.797,0.721,3.1e-06,0.365,-4.608,0.0678,94.007,4
2212,Lo Dejo,Lo Dejo,Rayo,2019-08-16,200000,0,0.83,0.545,0.83,0.733,6.05e-05,0.122,-4.609,0.184,99.997,4
2213,Es Normal,Es Normal,Menor Menor,2019-08-23,249213,0,0.759,0.668,0.759,0.79,0.000155,0.0973,-3.767,0.0688,95.947,4
2214,Chicharrón,Chicharrón,Guaynaa,2019-08-16,195866,61,0.734,0.445,0.734,0.789,9.06e-05,0.498,-4.305,0.454,76.182,4
2215,"Ajena (with Myke Towers, Dylan Fuentes)",Ajena,Dayme y El High,2019-04-16,162901,74,0.701,0.271,0.701,0.604,1.41e-06,0.104,-5.381,0.445,195.801,4
2216,Fantasias,Fantasias,Rauw Alejandro,2019-08-29,199711,77,0.879,0.143,0.879,0.703,0.0,0.0569,-4.219,0.0701,94.004,4
2217,Deséame Suerte,Deséame Suerte,Jhay Cortez,2019-08-30,208453,42,0.738,0.18,0.738,0.621,9.75e-05,0.117,-5.145,0.0429,94.028,4
2218,Ron - Remix,Ron (Remix),Feid,2019-08-30,187720,56,0.763,0.27,0.763,0.685,0.0,0.318,-5.548,0.0602,82.021,4
2219,Calibre,Calibre,Alexis y Fido,2019-08-30,245173,33,0.874,0.0615,0.874,0.665,6.41e-05,0.154,-3.583,0.0889,93.006,4
2220,Desierto,Desierto,Amenazzy,2019-08-30,224697,56,0.734,0.0867,0.734,0.583,0.259,0.0979,-11.764,0.0414,105.013,4
2221,Papi Cachondo,Papi Cachondo,Jerry Di,2019-08-23,179186,22,0.7,0.0188,0.7,0.797,0.0,0.0657,-7.052,0.196,195.992,4
2222,Bellaquita,Bellaquita,Dalex,2019-09-06,204786,67,0.584,0.09,0.584,0.698,6.87e-05,0.171,-3.961,0.106,166.047,4
2223,Fresa,Fresa,TINI,2019-09-06,165646,65,0.781,0.216,0.781,0.866,0.0,0.101,-3.493,0.0867,95.993,4
2224,Magia (feat. Sebastián Yatra),Magia (feat. Sebastián Yatra),Andrés Cepeda,2018-08-24,192986,58,0.458,0.354,0.458,0.705,0.0,0.0893,-5.281,0.116,188.048,4
2225,Humedad (feat. Casper Magico & Cauty),Humedad (feat. Casper Magico & Cauty),Maximus Wel,2019-09-04,290282,26,0.775,0.212,0.775,0.666,0.0,0.169,-3.632,0.11,91.977,4
2226,Fin De Semana,Fin De Semana,Lunay,2019-09-13,151562,49,0.828,0.334,0.828,0.944,0.00813,0.0869,-1.648,0.0703,95.995,4
2227,105 F Remix,105 F Remix,KEVVO,2019-09-12,464200,70,0.9,0.368,0.9,0.754,2.74e-06,0.286,-7.016,0.156,100.045,4
2228,Piensan,Piensan,Haze,2019-09-13,173451,60,0.677,0.538,0.677,0.722,0.0,0.11,-4.443,0.0626,172.0,4
2229,Tequila Sunrise,Tequila Sunrise,Cali Y El Dandee,2019-09-13,234306,57,0.784,0.121,0.784,0.855,0.0,0.0483,-1.924,0.0584,93.979,4
2230,Como lo hice yo,Como lo hice yo,Gustavo Elis,2019-09-13,180000,33,0.78,0.349,0.78,0.681,0.0,0.0871,-4.807,0.238,93.956,4
2231,Ontas? - Remix,Ontas? (Remix),Alex Rose,2019-09-13,290577,53,0.872,0.375,0.872,0.664,1e-06,0.0939,-5.807,0.0825,89.992,4
2232,ACTUANDO,ACTUANDO,Cauty,2019-09-18,173968,27,0.606,0.611,0.606,0.459,2.05e-05,0.103,-4.429,0.825,187.913,4
2233,Quizás,Quizás,Rich Music LTD,2019-09-20,216066,0,0.727,0.0258,0.727,0.815,0.0,0.231,-2.454,0.153,176.075,4
2234,Me da Lo Mismo,Me da Lo Mismo,J Alvarez,2019-06-21,225000,48,0.824,0.0442,0.824,0.85,2.53e-06,0.111,-3.614,0.0521,96.005,4
2235,Confuzio,Confuzio,Jerry Di,2019-09-20,174466,27,0.657,0.0537,0.657,0.595,0.0,0.061,-5.099,0.913,181.465,4
2236,Mantecado de Coco,Mantecado de Coco,Nio Garcia,2019-09-27,249333,54,0.692,0.562,0.692,0.662,0.0,0.267,-5.139,0.25,180.048,4
2237,Cosita (feat. Sech),Cosita (feat. Sech),Valentino,2019-09-27,238480,52,0.617,0.368,0.617,0.832,0.0,0.146,-4.508,0.228,169.8,4
2238,Qué Pena,Qué Pena,Maluma,2019-09-27,212711,68,0.635,0.102,0.635,0.661,0.0,0.336,-6.425,0.364,126.15,5
2239,Si Te Vas,Si Te Vas,Sech,2019-09-26,204906,69,0.73,0.0933,0.73,0.644,4.56e-06,0.143,-4.124,0.132,174.101,4
2240,Loco,Loco,Beéle,2019-08-08,207856,0,0.849,0.155,0.849,0.569,2.18e-05,0.0696,-6.14,0.126,105.038,4
2241,Amiga Loca,Amiga Loca,Feer,2018-11-11,209920,37,0.812,0.675,0.812,0.581,1.81e-06,0.11,-8.157,0.173,102.025,4
2242,Nadie (feat. Sech & Sharo Towers) - Remix,Nadie (feat. Sech & Sharo Towers) [Remix],Farruko,2019-10-10,270186,62,0.764,0.308,0.764,0.753,0.0,0.118,-3.964,0.0779,95.109,4
2243,Imaginate,The Academy,Rich Music LTD,2019-10-11,225013,68,0.691,0.316,0.691,0.751,0.0,0.0808,-4.275,0.228,169.884,4
2244,Perreo en La Luna,The Academy,Rich Music LTD,2019-10-11,218586,67,0.711,0.268,0.711,0.757,0.0,0.367,-4.188,0.29,174.013,4
2245,Porno,The Academy,Rich Music LTD,2019-10-11,212653,68,0.535,0.428,0.535,0.71,0.0,0.141,-2.978,0.324,92.009,4
2246,Uniforme,The Academy,Rich Music LTD,2019-10-11,279280,63,0.739,0.0656,0.739,0.863,0.0,0.254,-3.667,0.139,173.946,4
2247,Me Pregunta,The Academy,Rich Music LTD,2019-10-11,245773,56,0.495,0.62,0.495,0.63,0.0,0.185,-6.088,0.355,173.615,4
2248,Feel Me,The Academy,Rich Music LTD,2019-10-11,300266,70,0.769,0.12,0.769,0.747,7.48e-06,0.0417,-4.56,0.127,81.034,4
2249,Palga,Palga,Super Yei,2019-09-27,292013,51,0.789,0.0732,0.789,0.837,2.05e-06,0.149,-5.077,0.098,90.004,4
2250,Serendipia,Serendipia,Trainer,2019-10-11,234189,41,0.638,0.613,0.638,0.46,0.0,0.115,-5.055,0.26,117.968,5
2251,RITMO (Bad Boys For Life),RITMO (Bad Boys For Life),Black Eyed Peas,2019-10-12,221714,79,0.721,0.0334,0.721,0.716,0.00084,0.237,-7.037,0.0657,104.994,4
2252,Pegao,Que Quiénes Somos,CNCO,2019-10-11,204000,58,0.73,0.0787,0.73,0.725,0.0,0.544,-6.446,0.0689,95.061,4
2253,BOTA FUEGO,BOTA FUEGO,Mau y Ricky,2019-10-11,223186,56,0.728,0.234,0.728,0.83,0.0,0.0962,-4.0,0.36,175.984,4
2254,Boomerang,Boomerang,Lalo Ebratt,2019-10-10,181045,38,0.603,0.221,0.603,0.661,0.000303,0.0997,-5.857,0.088,92.123,3
2255,Miradas,Miradas,Carlitos Rossy,2019-10-11,158666,26,0.718,0.489,0.718,0.578,0.000296,0.127,-5.921,0.183,177.928,4
2256,La Ultima Vez,Ultima Vez,Chris Wandell,2019-10-04,218775,18,0.761,0.175,0.761,0.771,0.0,0.146,-6.018,0.176,180.044,4
2257,La Ley,La Ley,CNCO,2019-09-27,164373,0,0.702,0.439,0.702,0.5,0.0,0.354,-6.019,0.333,180.133,4
2258,La Cama,La Cama,Lunay,2019-10-15,189295,56,0.7,0.2,0.7,0.904,0.000471,0.182,-2.826,0.0568,173.973,4
2259,Chica Bombastic,Chica Bombastic,Wisin & Yandel,2019-10-18,193146,58,0.777,0.0384,0.777,0.754,0.0,0.0393,-3.392,0.185,171.992,4
2260,Extraños,Extraños,Jimmy Jaydiel,2019-10-16,180823,11,0.732,0.196,0.732,0.592,0.000159,0.121,-7.823,0.135,172.017,4
2261,Rasta Barbie (Remix),Rasta Barbie Remix,Gigolo Y La Exce,2019-10-16,288469,61,0.829,0.0417,0.829,0.676,0.0,0.275,-5.129,0.314,90.879,4
2262,Contento,Contento,Brytiago,2019-10-18,190316,42,0.795,0.389,0.795,0.611,3.36e-06,0.139,-6.949,0.0941,95.982,4
2263,VÁMONOS,MALA SANTA,Becky G,2019-10-18,211106,51,0.785,0.0788,0.785,0.684,0.000125,0.118,-4.184,0.298,167.984,4
2264,TE SUPERÉ,MALA SANTA,Becky G,2019-10-18,272120,56,0.738,0.055,0.738,0.783,0.0,0.125,-4.576,0.0693,176.027,4
2265,Más De Ti,Más De Ti,Llane,2019-10-18,190908,54,0.838,0.134,0.838,0.746,3.23e-06,0.119,-5.889,0.134,100.966,4
2266,Verano En París - Remix,Verano En París (Remix),Jerry Di,2019-10-25,275400,55,0.68,0.214,0.68,0.752,0.0,0.225,-3.987,0.372,191.977,4
2267,Ella Se Va,UNO,Nacho,2019-10-25,211080,30,0.822,0.175,0.822,0.675,4.48e-06,0.0504,-4.857,0.0541,102.968,4
2268,Delirio,UNO,Nacho,2019-10-25,195493,25,0.709,0.31,0.709,0.615,0.0,0.105,-5.041,0.212,184.187,4
2269,Mi Favorita,Épico,Lunay,2019-10-25,229955,58,0.615,0.0691,0.615,0.864,0.0,0.121,-3.269,0.0479,169.925,4
2270,Guatauba,Guatauba,Cosculluela,2019-10-25,170666,46,0.715,0.337,0.715,0.617,0.00853,0.152,-7.038,0.292,180.013,4
2271,Memoria Rota,Memoria Rota,Arcangel,2019-10-25,205450,52,0.637,0.0604,0.637,0.656,0.0,0.469,-6.301,0.0563,139.964,4
2272,Todavía,Épico,Lunay,2019-10-25,218000,42,0.771,0.188,0.771,0.612,0.0,0.122,-5.279,0.0411,93.027,4
2273,Quiero,Épico,Lunay,2019-10-25,190333,40,0.67,0.109,0.67,0.82,0.0,0.145,-4.317,0.0392,90.012,4
2274,Remate,Épico,Lunay,2019-10-25,206500,40,0.706,0.108,0.706,0.867,0.0,0.126,-3.374,0.049,179.913,4
2275,Si Tu No Estas,Si Tu No Estas,Mora,2018-10-12,162480,52,0.824,0.731,0.824,0.599,2.81e-06,0.111,-9.571,0.273,100.05,4
2276,"No Me Ignores (with Cazzu & Rauw Alejandro, feat. Myke Towers & Eladio Carrión)","No Me Ignores (with Cazzu & Rauw Alejandro, feat. Myke Towers & Eladio Carrión)",Jay Menez,2019-10-17,291818,48,0.702,0.763,0.702,0.633,0.0,0.0729,-7.417,0.329,176.135,4
2277,Whine Up,Whine Up,Nicky Jam,2019-10-29,215459,0,0.817,0.0549,0.817,0.665,0.0,0.103,-6.224,0.0758,104.957,4
2278,Que Le De - Remix,Que Le De (Remix),Rauw Alejandro,2019-10-31,312000,54,0.795,0.295,0.795,0.776,0.0,0.074,-2.29,0.0607,100.013,4
2279,FRESH KERIAS,FRESH KERIAS,Feid,2019-11-01,272800,59,0.741,0.295,0.741,0.584,9.62e-05,0.152,-4.446,0.283,186.096,4
2280,Imaginaste - Remix,Imaginaste (Remix),Jhay Cortez,2019-11-01,246653,60,0.854,0.0436,0.854,0.712,0.0,0.338,-5.325,0.0945,89.975,4
2281,Perdóname,Intimo,Nicky Jam,2019-11-01,177400,39,0.874,0.0767,0.874,0.817,0.0,0.0438,-5.745,0.0966,90.018,4
2282,Quisieras,Intimo,Nicky Jam,2019-11-01,185693,46,0.881,0.222,0.881,0.725,0.0,0.0596,-5.152,0.0464,97.019,4
2283,She's on Fire,She's on Fire,Jambene,2019-06-28,178799,17,0.785,0.373,0.785,0.623,0.000173,0.12,-7.599,0.169,94.938,4
2284,Hoy Se Bebe - Remix,Hoy Se Bebe (Remix),Nio Garcia,2019-11-08,248325,52,0.906,0.307,0.906,0.5,7.59e-05,0.0576,-5.364,0.0863,93.993,4
2285,Voy Por Ti,Voy Por Ti,Cali Y El Dandee,2019-11-08,212133,56,0.722,0.0276,0.722,0.852,0.0,0.1,-3.436,0.093,179.962,4
2286,Jangueo,LOST,Alex Rose,2019-11-08,259600,7,0.851,0.238,0.851,0.688,1.93e-05,0.105,-4.038,0.0565,103.982,4
2287,Encendia,LOST,Alex Rose,2019-11-08,198973,0,0.81,0.243,0.81,0.65,8.18e-06,0.338,-5.107,0.0563,95.001,4
2288,TBT,LOST,Alex Rose,2019-11-08,250280,0,0.853,0.353,0.853,0.63,0.00876,0.077,-4.284,0.132,97.019,4
2289,Todos Ven,LOST,Alex Rose,2019-11-08,193253,0,0.82,0.658,0.82,0.676,1.67e-06,0.0562,-4.462,0.061,91.043,4
2290,Toxico,Toxico,Brytiago,2019-11-15,195666,53,0.86,0.0532,0.86,0.63,0.000708,0.656,-5.837,0.155,90.028,4
2291,Blanco,Blanco,J Balvin,2019-11-15,145800,68,0.87,0.0253,0.87,0.706,0.0063,0.0872,-5.395,0.126,100.013,4
2292,DOSIS,DOSIS,Dvicio,2019-11-01,219189,64,0.747,0.149,0.747,0.772,1.07e-06,0.185,-6.363,0.0481,107.95,4
2293,Detente,Navegando,Mike Bahía,2019-11-15,181845,72,0.736,0.273,0.736,0.585,0.0,0.106,-4.617,0.346,171.932,4
2294,Tú Tranquila,Tú Tranquila,RK,2019-10-18,222519,42,0.648,0.433,0.648,0.736,0.0,0.103,-3.995,0.0661,161.776,4
2295,Cubierto de Ti,"Trap Cake, Vol. 1",Rauw Alejandro,2019-05-31,269589,56,0.816,0.3,0.816,0.613,0.0,0.681,-3.943,0.0645,146.003,4
2296,Desnuda,Desnuda,Kris R.,2019-08-02,257704,37,0.674,0.401,0.674,0.501,0.0,0.107,-6.496,0.132,82.066,4
2297,Se Nos Dió,Se Nos Dió,Darell,2019-03-08,229491,45,0.767,0.234,0.767,0.675,0.0,0.101,-4.929,0.199,142.102,4
2298,Pa' la Pared,Pa' la Pared,Myke Towers,2018-12-21,215506,50,0.807,0.628,0.807,0.549,6.5e-05,0.114,-5.024,0.406,180.075,4
2299,Contra la Pared,Episodios,Lyanno,2019-07-19,199366,38,0.729,0.113,0.729,0.853,0.000537,0.165,-3.699,0.176,180.075,4
2300,Peleamos y Arreglamos,Peleamos y Arreglamos,Lyanno,2019-05-17,288058,33,0.587,0.398,0.587,0.628,0.0,0.115,-5.037,0.166,193.967,4
2301,Se Nota,Se Nota,Juhn,2019-07-12,301845,51,0.811,0.114,0.811,0.676,0.0,0.114,-4.83,0.204,83.999,4
2302,Una Noche,Una Noche,Rauw Alejandro,2019-11-20,247066,63,0.777,0.0929,0.777,0.696,0.0,0.117,-5.123,0.0464,93.019,4
2303,Bellaquita - Remix,Bellaquita (Remix),Dalex,2019-11-22,304733,70,0.795,0.141,0.795,0.715,2.12e-06,0.179,-3.582,0.0838,165.941,4
2304,Difícil,Difícil,ICON,2019-11-22,213913,58,0.853,0.367,0.853,0.634,0.000724,0.104,-6.222,0.414,91.99,4
2305,Full Moon,Full Moon,Guaynaa,2019-11-22,185680,49,0.852,0.0798,0.852,0.833,2.09e-06,0.111,-3.959,0.0696,84.007,4
2306,Champagne Rose,Champagne Rose,Amenazzy,2019-11-22,281653,42,0.654,0.59,0.654,0.733,3.48e-06,0.0751,-4.127,0.0705,140.005,4
2307,Bailame Así,Bailame Así,Myke Towers,2019-11-22,208441,48,0.701,0.0414,0.701,0.94,2.11e-05,0.161,-2.762,0.0784,89.004,4
2308,Pa los Mios,Pa los Mios,Neutro Shorty,2019-11-22,240000,26,0.65,0.054,0.65,0.687,2.43e-05,0.0954,-3.167,0.253,89.916,4
2309,No Te Debí Besar,No Te Debí Besar,C. Tangana,2019-09-12,182815,66,0.672,0.125,0.672,0.684,0.0261,0.183,-5.682,0.316,75.233,3
2310,Not Steady,Not Steady,Paloma Mami,2018-09-21,190784,61,0.876,0.207,0.876,0.444,0.000827,0.105,-10.904,0.303,92.011,4
2311,Fantasía,Fantasía,Ozuna,2019-11-28,175186,0,0.692,0.208,0.692,0.727,0.000138,0.0995,-5.586,0.094,180.079,4
2312,No Te Vayas,No Te Vayas,Don Omar,2019-11-22,238733,35,0.759,0.171,0.759,0.692,3.77e-05,0.0864,-6.759,0.0382,93.95,4
2313,"La Isla (with Sech & Dalex feat. Justin Quiles, La Exce, Feid, Zion)","La Isla (with Sech & Dalex feat. Justin Quiles, La Exce, Feid, Zion)",Dímelo Flow,2019-11-29,266773,58,0.794,0.433,0.794,0.777,0.0,0.579,-2.457,0.18,90.032,4
2314,Reggaeton en Paris,Nibiru,Ozuna,2019-11-29,241880,47,0.752,0.136,0.752,0.708,7.63e-05,0.114,-6.129,0.0407,98.023,4
2315,Yo Tengo una Gata,Nibiru,Ozuna,2019-11-29,184733,48,0.77,0.0465,0.77,0.632,0.00937,0.175,-4.77,0.227,184.073,4
2316,No Fue,No Fue,Leebrian,2019-12-06,223043,39,0.742,0.668,0.742,0.52,0.00667,0.104,-6.208,0.437,183.851,4
2317,Días Lluviosos (with Lenny Tavarez),Días Lluviosos (with Lenny Tavarez),Juhn,2019-12-07,281653,57,0.813,0.186,0.813,0.571,0.0,0.166,-7.393,0.0959,139.969,4
2318,Supéralo,Superalo,Lyanno,2019-12-06,231855,45,0.775,0.0729,0.775,0.763,0.0,0.102,-4.372,0.083,170.003,4
2319,Loco por Verte,Loco por Verte,Los Hitmen,2019-12-06,256920,57,0.771,0.119,0.771,0.521,2.68e-06,0.104,-5.609,0.199,159.904,4
2320,Quién Será,Quien Sera,Big Soto,2019-12-06,186249,40,0.767,0.103,0.767,0.513,0.0172,0.0965,-7.256,0.121,182.154,4
2321,Sistema,Sistema,Zion & Lennox,2019-12-06,189880,51,0.744,0.0434,0.744,0.835,0.0,0.0911,-3.356,0.156,173.95,4
2322,Dream Girl - Remix,Dream Girl (Remix),Ir Sais,2019-12-06,192452,74,0.767,0.216,0.767,0.643,0.000104,0.0806,-5.225,0.101,169.99,4
2323,Música,Música,DJ Luian,2019-12-04,223815,59,0.788,0.22,0.788,0.82,0.000203,0.0799,-4.346,0.169,177.927,4
2324,Fantasmita - Remix,Fantasmita (Remix),Casper Magico,2019-12-06,262268,63,0.707,0.246,0.707,0.87,1.97e-06,0.0664,-2.958,0.103,173.938,4
2325,Amores Prohibidos,Amores Prohibidos,Various Artists,2019-12-13,226553,48,0.736,0.303,0.736,0.797,0.0,0.197,-5.379,0.0396,95.047,4
2326,El Efecto - Remix,El Efecto (Remix),Rauw Alejandro,2019-12-13,289898,75,0.771,0.18,0.771,0.769,1.57e-05,0.345,-3.504,0.0694,167.969,4
2327,Rutina,Rutina,Myke Towers,2019-12-13,217226,64,0.834,0.553,0.834,0.75,6.59e-05,0.263,-2.799,0.18,95.98,4
2328,La Mas Linda,La Mas Linda,Casper Magico,2019-12-13,211888,54,0.835,0.219,0.835,0.701,1.86e-06,0.116,-4.916,0.0984,90.997,4
2329,Impaciente - Remix,Impaciente (Remix),Chencho Corleone,2019-12-20,304059,59,0.806,0.144,0.806,0.876,1.11e-05,0.202,-2.118,0.0529,165.978,4
2330,Rehén,Historias de un Capricornio,Arcangel,2019-12-20,175447,44,0.76,0.264,0.76,0.682,2.71e-06,0.139,-5.566,0.0834,186.034,4
2331,Infeliz,Historias de un Capricornio,Arcangel,2019-12-20,221103,73,0.713,0.366,0.713,0.798,4.3e-06,0.246,-3.147,0.219,176.073,4
2332,Hábitos,Historias de un Capricornio,Arcangel,2019-12-20,181319,56,0.711,0.11,0.711,0.708,0.0,0.513,-4.585,0.266,174.03,4
2333,Igual o Peor,Igual o Peor,Gigolo Y La Exce,2019-12-20,210831,37,0.651,0.648,0.651,0.609,4.1e-06,0.126,-4.722,0.53,119.71,3
2334,"BOTA FUEGO (feat. Dímelo Flow, Justin Quiles & Lenny Tavárez) - Remix","BOTA FUEGO (feat. Dímelo Flow, Justin Quiles & Lenny Tavárez) [Remix]",Mau y Ricky,2019-12-20,252268,60,0.697,0.113,0.697,0.886,0.0,0.296,-3.425,0.295,175.884,4
2335,Ponte Bonita,Historias de un Capricornio,Arcangel,2019-12-20,193099,44,0.677,0.439,0.677,0.679,3.22e-06,0.357,-4.928,0.163,175.985,4
2336,Mis Días Sin Ti,Mis Días Sin Ti,Rauw Alejandro,2019-12-27,253333,52,0.544,0.41,0.544,0.572,0.0,0.115,-6.272,0.147,179.88,4
2337,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX","Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) [REMIX]",DJ Snake,2019-12-27,341875,63,0.789,0.0982,0.789,0.694,0.0,0.0962,-5.781,0.0729,96.035,4
2338,No Somos Nada,No Somos Nada,Corina Smith,2020-01-10,172262,44,0.672,0.199,0.672,0.664,2.49e-06,0.133,-5.017,0.14,174.022,4
2339,Morado,Morado,J Balvin,2020-01-09,200666,73,0.881,0.137,0.881,0.696,4.13e-05,0.0927,-3.838,0.0797,97.002,4
2340,Yummy,Yummy,Justin Bieber,2020-01-03,210426,75,0.687,0.366,0.687,0.514,0.0,0.116,-6.612,0.0897,145.921,4
2341,El Party Es Hoy,Numerología,Lalo Ebratt,2019-12-12,209361,27,0.477,0.12,0.477,0.774,0.0,0.33,-5.055,0.084,93.683,4
2342,Cosas Ricas,Cosas Ricas,Yera,2019-11-21,222580,36,0.771,0.0358,0.771,0.693,0.0,0.0904,-4.173,0.0485,93.004,4
2343,Solo (with Rauw Alejandro),Solo (with Rauw Alejandro),Jay Menez,2020-01-07,211114,47,0.837,0.331,0.837,0.562,1.39e-05,0.203,-4.807,0.113,94.067,4
2344,Infiel,Infiel,Eix,2019-12-20,221440,54,0.729,0.456,0.729,0.514,0.0,0.084,-5.926,0.226,87.67,4
2345,Te Confisco - Remix,Te Confisco (Remix),Anonimus,2020-01-16,322573,39,0.796,0.389,0.796,0.696,0.0,0.0989,-4.384,0.382,187.832,4
2346,"Selfie (feat. Zion & Lennox, Jhay Cortez & Miky Woodz) - Remix","Selfie (feat. Zion & Lennox, Jhay Cortez & Miky Woodz) [Remix]",De La Ghetto,2020-01-17,299381,45,0.904,0.107,0.904,0.75,0.0,0.0437,-2.745,0.199,97.001,4
2347,MERA (with Dalex & Álvaro Díaz),MERA (with Dalex & Álvaro Díaz),Tainy,2020-01-17,188862,56,0.539,0.0115,0.539,0.685,4.82e-06,0.317,-7.26,0.126,194.114,4
2348,Dulcecitos (feat. Zion & Lennox),Dulcecitos (feat. Zion & Lennox),Piso 21,2020-01-24,199143,57,0.869,0.45,0.869,0.781,0.000163,0.095,-3.082,0.178,97.957,4
2349,Borracho De Amor,Borracho De Amor,Cali Y El Dandee,2020-01-24,175706,59,0.527,0.0511,0.527,0.771,0.0,0.0948,-2.178,0.0634,92.746,4
2350,Parcerita,Easy Money Baby,Myke Towers,2020-01-24,207373,62,0.814,0.139,0.814,0.791,7.29e-05,0.0876,-6.054,0.3,171.941,4
2351,Girl,Easy Money Baby,Myke Towers,2020-01-24,186426,74,0.733,0.0325,0.733,0.708,0.000327,0.324,-4.957,0.0937,93.021,4
2352,Diosa,Easy Money Baby,Myke Towers,2020-01-24,214013,77,0.801,0.398,0.801,0.745,0.00603,0.153,-3.733,0.063,104.965,4
2353,Otro,Easy Money Baby,Myke Towers,2020-01-24,226200,57,0.826,0.137,0.826,0.735,7.26e-05,0.0807,-4.177,0.0691,90.014,4
2354,Funeral,Easy Money Baby,Myke Towers,2020-01-24,214733,63,0.801,0.537,0.801,0.652,0.0127,0.126,-3.884,0.0999,175.926,4
