,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
328,Don't Dream It's Over,Crowded House (Deluxe),Crowded House,1986-08-01,238173,65,0.451,0.00939,0.451,0.752,0.000202,0.0844,-6.993,0.0412,81.917,4
329,Move on Up,Move on Up,Curtis Mayfield,1970,165789,70,0.538,0.417,0.538,0.969,0.00154,0.119,-5.626,0.0906,138.652,4
330,I Don't Want To Set The World On Fire,The Anthology,The Ink Spots,1998-06-16,181066,66,0.445,0.962,0.445,0.146,1.05e-05,0.249,-16.064,0.0333,86.637,4
331,Sleep Walk,Canadian American Greatest Hits 50th Anniversary Collection,Various Artists,2012-10-25,145333,62,0.779,0.759,0.779,0.212,0.959,0.235,-9.759,0.0362,94.675,3
332,Ain't Misbehavin',"If You Got To Ask, You Ain't Got It!",Fats Waller,1926,237773,50,0.515,0.821,0.515,0.222,0.00193,0.19,-16.918,0.0575,98.358,4
333,Together (We'll Always Be),After School Session,Chuck Berry,1957-05-01,156973,17,0.659,0.802,0.659,0.464,0.0,0.16,-9.589,0.211,72.67,4
334,Coucou,War Clouds 1940,Django Reinhardt,1990,163226,36,0.71,0.958,0.71,0.242,0.000138,0.0832,-12.75,0.0486,78.144,4
335,Parker's Mood,Bird - Original Motion Picture Soundtrack,Charlie Parker,1988-11-01,188360,24,0.488,0.863,0.488,0.296,0.897,0.221,-12.308,0.0401,79.345,4
336,The Weight - Remastered,Music From Big Pink (Remastered),The Band,1968-07-01,274493,73,0.63,0.373,0.63,0.551,5.75e-05,0.103,-9.28,0.0549,143.868,4
337,Small Town Talk,Bobby Charles [w/ Bonus Tracks],Bobby Charles,1972,209773,44,0.615,0.732,0.615,0.388,0.000453,0.0957,-13.629,0.0397,150.72,4
338,I'm Not In Love,The Original Soundtrack,10cc,1975,366640,70,0.404,0.685,0.404,0.523,0.000498,0.282,-15.7,0.0575,133.738,4
339,Feels Like Rain,Feels Like Rain,Buddy Guy,1993-03-01,275266,56,0.572,0.438,0.572,0.348,0.000731,0.235,-13.454,0.0293,73.303,4
340,Pretty Pimpin,b'lieve i'm goin down...,Kurt Vile,2015-09-25,298760,11,0.566,0.0928,0.566,0.664,0.305,0.0903,-9.081,0.0281,91.117,4
341,Cut Your Hair,"Crooked Rain, Crooked Rain",Pavement,1994,186733,2,0.471,0.00596,0.471,0.735,0.00124,0.166,-9.822,0.0305,110.809,4
342,A Silver Song,Conspiracy Of Owls,Conspiracy Of Owls,2013-04-02,367186,0,0.373,0.0019,0.373,0.626,0.000118,0.628,-7.249,0.0364,142.589,4
343,Date Night,God's Favorite Customer,Father John Misty,2018-06-01,150331,0,0.47,0.307,0.47,0.756,2.67e-06,0.191,-8.75,0.0357,200.658,4
344,Cariñito,Tropicalísimo: Clásicos de Cumbia Peruana,Various Artists,2017-02-17,245031,50,0.715,0.359,0.715,0.791,0.000461,0.0692,-6.835,0.0405,98.168,4
345,I Can't Go for That (No Can Do),Private Eyes (Expanded Edition),Daryl Hall & John Oates,1981,307306,65,0.889,0.0405,0.889,0.441,0.000788,0.038,-9.506,0.0379,110.565,4
346,Let It Be - The GRADES Money Mix,Let It Be (Remixes),Labrinth,2014-09-28,343080,0,0.701,0.0501,0.701,0.649,0.422,0.0838,-6.954,0.0583,122.009,4
347,The Sun Is Shining Down,The Choice Cuts,JJ Grey & Mofro,2009-11-04,354653,0,0.431,0.281,0.431,0.414,0.0644,0.0898,-6.549,0.0295,131.951,3
348,Horizon,Psychology,Pigeons Playing Ping Pong,2014-07-03,575120,52,0.647,0.00401,0.647,0.761,0.756,0.149,-6.737,0.0324,124.679,4
349,Hang Me Up To Dry,Robbers & Cowards,Cold War Kids,2007-05-11,218786,63,0.509,0.0219,0.509,0.922,0.00117,0.496,-2.823,0.031,92.5,4
350,Farewell Transmission,Farewell Transmission b/w The Dark Don’t Hide It,Kevin Morby,2018-01-25,417533,49,0.533,0.172,0.533,0.371,0.000433,0.0607,-10.12,0.033,83.471,4
351,Central Park Blues,Ultimate Painting,Ultimate Painting,2014-10-27,254992,31,0.613,0.00401,0.613,0.699,0.531,0.0944,-6.851,0.0312,117.956,4
352,Moving to the Left,With Light and with Love,Woods,2014-04-15,322544,38,0.568,0.064,0.568,0.936,0.00099,0.148,-6.365,0.0504,150.067,4
353,Cosmic Dancer,Electric Warrior,T. Rex,1971-09-24,266533,58,0.363,0.0117,0.363,0.803,0.00601,0.189,-8.089,0.06,156.047,4
354,Drunk Drivers/Killer Whales,Teens of Denial,Car Seat Headrest,2016-05-20,374653,8,0.534,0.218,0.534,0.414,2.11e-06,0.103,-7.952,0.0403,117.079,4
355,Just What I Needed,The Cars,The Cars,1978-06-06,225626,70,0.619,0.0152,0.619,0.579,6.4e-05,0.0858,-9.307,0.0473,127.224,4
356,Good God Damn,Everything Now,Arcade Fire,2017-07-28,214426,51,0.799,0.0927,0.799,0.496,0.00293,0.31,-8.304,0.0391,99.023,4
357,Mind Your Own Business,Singles and Sessions 1979-1981,Delta 5,2006,193373,0,0.872,0.0388,0.872,0.623,0.000147,0.072,-7.547,0.244,134.487,4
358,My Love for You,Come Away With Esg,ESG,1983,174866,0,0.703,0.000159,0.703,0.713,0.479,0.0922,-8.92,0.0758,138.732,3
359,Venus,At Home,Shocking Blue,1969,187533,65,0.691,0.462,0.691,0.762,0.0286,0.0804,-6.47,0.0367,128.111,4
360,Strandbar,It's Album Time,Todd Terje,2014-04-07,268440,45,0.742,0.0293,0.742,0.889,0.915,0.366,-9.508,0.0438,122.011,4
361,Stick Figures In Love,Mirror Traffic,Stephen Malkmus & The Jicks,2011-01-01,225466,0,0.385,0.000855,0.385,0.792,0.387,0.128,-9.282,0.0305,143.663,4
362,Why Can't I Touch It? - 2001 Remastered Version,Singles Going Steady,Buzzcocks,1979,396333,52,0.587,0.000179,0.587,0.613,0.151,0.178,-9.444,0.0341,85.693,4
363,Don't You Know,Melodies,Jan Hammer Group,1977-10-17,180077,45,0.656,0.0688,0.656,0.792,0.654,0.091,-7.121,0.0478,93.804,4
364,Island In The Sun,Smallville: The Talon Mix,Smallville: The Talon Mix,2003-02-25,200666,0,0.647,0.00789,0.647,0.805,0.00211,0.168,-6.269,0.0279,114.638,4
365,What a Fool Believes,Magic 70s,Various Artists,2020-10-09,219573,4,0.646,0.275,0.646,0.625,0.0,0.086,-8.819,0.0336,120.656,4
366,Do It Again,Can't Buy A Thrill,Steely Dan,1972-01-01,356733,70,0.682,0.218,0.682,0.537,3.07e-05,0.0556,-10.254,0.0323,124.574,4
367,Meet Me in the City,Chulahoma,The Black Keys,2006-05-02,218466,53,0.482,0.579,0.482,0.754,0.227,0.11,-5.486,0.0538,121.418,4
368,Eye In The Sky,Eye In The Sky (Expanded Edition),The Alan Parsons Project,1982,276280,70,0.823,0.562,0.823,0.417,0.00098,0.0765,-12.643,0.032,111.928,4
369,Dayzed Inn Daydreams,pom pom,Ariel Pink,2014-11-17,292276,3,0.442,0.033,0.442,0.836,0.0018,0.621,-2.366,0.0322,140.008,4
370,Something For Your M.I.N.D.,Superorganism,Superorganism,2018-03-02,165391,62,0.698,0.132,0.698,0.542,0.00117,0.199,-4.317,0.131,140.096,4
371,Golden Brown,La Folie,The Stranglers,1981,206760,70,0.562,0.143,0.562,0.383,0.124,0.138,-15.474,0.0304,93.764,3
372,French Press,The French Press,Rolling Blackouts Coastal Fever,2017-03-10,326807,2,0.393,0.0421,0.393,0.915,0.0641,0.348,-5.572,0.0592,79.689,4
373,Cavern,Liquid Liquid,Liquid Liquid,1997-01-01,319760,45,0.682,0.0114,0.682,0.78,0.735,0.0862,-9.948,0.0538,115.564,4
374,Long Cool Woman (In a Black Dress) - 1999 Remaster,Distant Light (Expanded Edition),The Hollies,1971-10-01,199200,69,0.757,0.411,0.757,0.868,0.00221,0.355,-9.326,0.062,138.923,4
375,Too Young,United,Phoenix,2000-03-06,197973,58,0.622,0.0625,0.622,0.75,0.000133,0.127,-6.367,0.0445,141.324,4
376,中国女,Yellow Magic Orchestra USA,YELLOW MAGIC ORCHESTRA,1979-07-25,355893,24,0.729,0.000396,0.729,0.824,0.389,0.308,-7.349,0.0333,134.795,4
377,I Can't Help Myself,Rip It Up,Orange Juice,1982-11-01,307013,46,0.739,0.0098,0.739,0.781,0.0354,0.306,-8.87,0.0384,123.114,4
378,I Will Follow You into the Dark,Plans,Death Cab for Cutie,2005-08-29,189400,64,0.581,0.923,0.581,0.163,0.0,0.118,-14.686,0.0447,77.748,4
379,A Certain Romance,"Whatever People Say I Am, That's What I'm Not",Arctic Monkeys,2006-01-29,331200,63,0.455,0.000566,0.455,0.881,6.06e-05,0.11,-5.587,0.0401,137.949,4
380,Satisfied 'N' Tickled Too,Satisfied 'N Tickled Too,Taj Mahal,1976-06-25,326826,48,0.841,0.747,0.841,0.591,0.0371,0.295,-9.081,0.0527,134.796,4
381,Birds Dont Sing,French Exit,TV Girl,2014-06-05,209346,62,0.612,0.016,0.612,0.942,0.0,0.137,-4.549,0.0568,106.57,4
382,Sweet and Low,In On the Kill Taker,Fugazi,1993,214573,40,0.785,0.361,0.785,0.259,0.432,0.0921,-13.326,0.178,104.463,4
383,Sneakin' Sally Through The Alley,Sneakin' Sally Through The Alley,Robert Palmer,1974-01-01,265893,56,0.64,0.424,0.64,0.679,0.00294,0.0878,-12.356,0.0302,99.296,4
384,Fearless - 2011 Remastered Version,Meddle (2011 Remastered Version),Pink Floyd,1971-11-05,367933,53,0.38,0.16,0.38,0.341,0.0408,0.448,-15.719,0.0418,143.719,4
385,It's A Mistake,Cargo,Men At Work,1983,286973,54,0.7,0.232,0.7,0.618,2.65e-05,0.072,-4.593,0.0261,106.061,4
386,Groove Is in the Heart,Rhino Hi-Five: Deee-Lite,Deee-Lite,2005-04-19,231786,63,0.694,0.0153,0.694,0.881,0.0196,0.0851,-4.053,0.0701,121.554,4
387,I'm on My Way,Sunshine on Leith,The Proclaimers,1988,225586,61,0.824,0.369,0.824,0.634,0.0,0.0665,-10.296,0.0342,118.922,4
388,Girls on Film - 2010 Remaster,Duran Duran (Deluxe Edition),Duran Duran,1981-06-15,212853,61,0.725,0.0173,0.725,0.859,0.0137,0.048,-6.208,0.0636,131.697,4
389,In the Stone,I Am,"Earth, Wind & Fire",1979-06,288480,57,0.656,0.0964,0.656,0.662,0.000612,0.0853,-10.346,0.0493,114.612,4
390,Minotaur,Floating Coffin,Thee Oh Sees,2013-04-16,290133,46,0.468,0.00125,0.468,0.612,0.0226,0.125,-9.226,0.0268,96.804,4
391,Fidelity,Begin to Hope,Regina Spektor,2006-06-13,226680,61,0.923,0.52,0.923,0.518,0.000142,0.104,-6.008,0.0492,93.023,4
392,Ragged Wood,Fleet Foxes,Fleet Foxes,2008-06-09,307213,48,0.362,0.0995,0.362,0.658,0.0102,0.0602,-5.929,0.0292,104.21,4
393,Float On,Good News For People Who Love Bad News,Modest Mouse,2004-04-05,208466,71,0.649,0.013,0.649,0.888,2.23e-06,0.0888,-4.807,0.0293,100.975,4
394,Something Good Can Work,Kitsuné Maison Compilation 7,Various Artists,2009-06-01,165320,0,0.676,0.0208,0.676,0.922,0.00213,0.116,-4.499,0.0576,119.929,4
395,Coffee & TV,13,Blur,1999,358773,66,0.743,0.0511,0.743,0.743,0.233,0.0987,-10.117,0.0367,121.604,4
